input_url,final_url,video_id,status,source_script,out_json_path
https://www.tiktok.com/@sora2openai/video/7437530491336674567?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,https://www.tiktok.com/@sora2openai/video/7437530491336674567?is_from_webapp=1&web_id=7553389778541987358,7437530491336674567,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7437530491336674567.json
https://www.tiktok.com/@longliveai/video/7575690775833414934?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,https://www.tiktok.com/@longliveai/video/7575690775833414934?is_from_webapp=1&web_id=7553389778541987358,7575690775833414934,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7575690775833414934.json
https://www.tiktok.com/@etkstudios/video/7572274143912135950,https://www.tiktok.com/@etkstudios/video/7572274143912135950,7572274143912135950,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7572274143912135950.json
https://www.tiktok.com/@razbebalovka/video/7565941537897598228?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,https://www.tiktok.com/@lyna_t1k/video/7565941537897598228?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,7565941537897598228,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7565941537897598228.json
https://www.tiktok.com/@oscarthomas53/video/7575165404624981279?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,https://www.tiktok.com/@oscarthomas53/video/7575165404624981279?is_from_webapp=1&web_id=7553389778541987358,7575165404624981279,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7575165404624981279.json
https://www.tiktok.com/@blackballedgang/video/7577171547681574174?is_from_webapp=1&sender_device=pc&web_id=7553389778541987358,https://www.tiktok.com/@blackballedgang/video/7577171547681574174?is_from_webapp=1&web_id=7553389778541987358,7577171547681574174,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7577171547681574174.json
https://www.tiktok.com/@leafchunch30days/video/7577580934644501815,https://www.tiktok.com/@leafchunch30days/video/7577580934644501815,7577580934644501815,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7577580934644501815.json
https://www.tiktok.com/@goonerpranks/video/7552987925881867533?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@goonerpranks/video/7552987925881867533?is_from_webapp=1,7552987925881867533,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7552987925881867533.json
https://www.tiktok.com/@rankingbangers/video/7547446311511985438?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@rankingbangers/video/7547446311511985438?is_from_webapp=1,7547446311511985438,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7547446311511985438.json
https://www.tiktok.com/@haydn.mcmillen/video/7560845912164126007?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@haydn.mcmillen/video/7560845912164126007?is_from_webapp=1,7560845912164126007,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7560845912164126007.json
https://www.tiktok.com/@obelisklifts/video/7558432038643059998?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@colelovescarbs/video/7558432038643059998?is_from_webapp=1&sender_device=pc,7558432038643059998,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7558432038643059998.json
https://www.tiktok.com/@ilikehaskell/video/7555381433544756493?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@ilikehaskell/video/7555381433544756493?is_from_webapp=1,7555381433544756493,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7555381433544756493.json
https://www.tiktok.com/@singjing44/video/7579605600590515469?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@singjing44/video/7579605600590515469?is_from_webapp=1,7579605600590515469,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7579605600590515469.json
https://www.tiktok.com/@s_johnson_voiceovers/video/7557456501074382094?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@s_johnson_voiceovers/video/7557456501074382094?is_from_webapp=1,7557456501074382094,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7557456501074382094.json
https://www.tiktok.com/@imessi10_/video/7565903058022976790?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@peakpicks_tt/video/7565903058022976790?is_from_webapp=1&sender_device=pc,7565903058022976790,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7565903058022976790.json
https://www.tiktok.com/@mccurrenmartirano/video/7579593787995884831?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@thestoryjoker/video/7579593787995884831?is_from_webapp=1&sender_device=pc,7579593787995884831,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7579593787995884831.json
https://www.tiktok.com/@failedaivideos1/video/7579506448359542029?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@failedaivideos1/video/7579506448359542029?is_from_webapp=1&web_id=7546993837538117133,7579506448359542029,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7579506448359542029.json
https://www.tiktok.com/@iseenthatai/video/7565653523661212983?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@iseenthatai/video/7565653523661212983?is_from_webapp=1&web_id=7546993837538117133,7565653523661212983,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7565653523661212983.json
https://www.tiktok.com/@sora_creatives/video/7576917043950259487?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@sora_creatives/video/7576917043950259487?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,7576917043950259487,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7576917043950259487.json
https://www.tiktok.com/@popz.clipz/video/7575310430965386518?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@popz.clipz/video/7575310430965386518?is_from_webapp=1&web_id=7546993837538117133,7575310430965386518,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7575310430965386518.json
https://www.tiktok.com/@orange.cat.philos/video/7574104174766460215?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@orange.cat.philos/video/7574104174766460215?is_from_webapp=1&web_id=7546993837538117133,7574104174766460215,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7574104174766460215.json
https://www.tiktok.com/@aiiimages/video/7483985425929981202?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@aiiimages/video/7483985425929981202?is_from_webapp=1&web_id=7546993837538117133,7483985425929981202,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7483985425929981202.json
https://www.tiktok.com/@the.johnsonbrothers/video/7576429340146011423?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@the.johnsonbrothers/video/7576429340146011423?is_from_webapp=1&web_id=7546993837538117133,7576429340146011423,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7576429340146011423.json
https://www.tiktok.com/@phillipfrench0/video/7575685256129301790?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@phillipfrench0/video/7575685256129301790?is_from_webapp=1&web_id=7546993837538117133,7575685256129301790,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7575685256129301790.json
https://www.tiktok.com/@julesakacielo/video/7565699404930370846?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@julesakacielo/video/7565699404930370846?is_from_webapp=1&web_id=7546993837538117133,7565699404930370846,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7565699404930370846.json
https://www.tiktok.com/@adaptivve/video/7558850460627619127?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,https://www.tiktok.com/@adaptivve/video/7558850460627619127?is_from_webapp=1&sender_device=pc&web_id=7546993837538117133,7558850460627619127,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7558850460627619127.json
https://www.tiktok.com/@adoredbyler/video/7556443587047689486?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@adoredbyler/video/7556443587047689486?is_from_webapp=1,7556443587047689486,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7556443587047689486.json
https://www.tiktok.com/@lenkalul/video/7568512712422984962?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@lenkalul/video/7568512712422984962?is_from_webapp=1,7568512712422984962,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7568512712422984962.json
https://www.tiktok.com/@elaelathao/video/7569845040734883086?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@elaelathao/video/7569845040734883086?is_from_webapp=1,7569845040734883086,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7569845040734883086.json
https://www.tiktok.com/@asmrvault7/video/7576970659809512726?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@asmrvault7/video/7576970659809512726?is_from_webapp=1,7576970659809512726,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7576970659809512726.json
https://www.tiktok.com/@conangray/video/7579661748697894158?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@conangray/video/7579661748697894158?is_from_webapp=1,7579661748697894158,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7579661748697894158.json
https://www.tiktok.com/@mariona.roma/video/7558532769039584534?is_from_webapp=1&sender_device=pc,https://www.tiktok.com/@mariona.roma/video/7558532769039584534?is_from_webapp=1,7558532769039584534,ok,__UNIVERSAL_DATA_FOR_REHYDRATION__,tiktok_database_metadata/7558532769039584534.json
